id,transaction,item
13508,6339,23
13509,6340,23
13510,6341,23
13511,6341,18
13512,6342,23
13513,6343,23
13514,6343,2
13515,6343,66
13516,6344,23
13517,6345,23
13518,6346,23
13519,6346,14
13520,6347,79
13521,6348,23
13522,6348,84
13523,6348,26
13524,6349,62
13525,6349,11
13526,6350,11
13527,6351,6
13528,6351,23
13529,6352,84
13530,6353,80
13531,6354,23
13532,6354,62
13533,6355,15
13534,6355,15
13535,6355,26
13536,6356,51
13537,6356,23
13538,6356,26
13539,6356,84
13540,6356,2
13541,6357,15
13542,6357,26
13543,6357,23
13544,6357,48
13545,6358,11
13546,6358,23
13547,6358,11
13548,6359,23
13549,6359,76
13550,6360,14
13551,6360,23
13552,6360,23
13553,6360,6
13554,6361,23
13555,6361,11
13556,6361,76
13557,6362,62
13558,6362,23
13559,6362,23
13560,6363,55
13561,6364,11
13562,6365,11
13563,6365,37
13564,6365,63
13565,6366,11
13566,6366,66
13567,6367,88
13568,6367,66
13569,6367,84
13570,6367,23
13571,6367,23
13572,6368,76
13573,6368,66
13574,6369,15
13575,6369,84
13576,6369,88
13577,6370,6
13578,6371,11
13579,6372,84
13580,6372,88
13581,6373,23
13582,6374,48
13583,6374,11
13584,6374,66
13585,6374,66
13586,6375,84
13587,6376,75
13588,6376,66
13589,6376,2
13590,6377,40
13591,6378,84
13592,6378,84
13593,6378,66
13594,6378,88
13595,6378,11
13596,6378,14
13597,6378,15
13598,6379,23
13599,6379,86
13600,6380,26
13601,6380,15
13602,6381,11
13603,6382,62
13604,6382,23
13605,6382,11
13606,6383,23
13607,6383,66
13608,6384,26
13609,6384,26
13610,6384,15
13611,6385,11
13612,6386,11
13613,6387,23
13614,6387,66
13615,6388,62
13616,6388,80
13617,6388,23
13618,6388,23
13619,6388,51
13620,6389,23
13621,6389,23
13622,6389,11
13623,6389,88
13624,6390,23
13625,6390,23
13626,6390,23
13627,6391,11
13628,6392,23
13629,6392,11
13630,6393,23
13631,6393,23
13632,6394,6
13633,6395,84
13634,6395,84
13635,6395,76
13636,6396,23
13637,6396,48
13638,6396,11
13639,6397,11
13640,6398,11
13641,6398,26
13642,6398,18
13643,6399,74
13644,6399,48
13645,6399,11
13646,6400,79
13647,6400,86
13648,6400,89
13649,6401,6
13650,6402,66
13651,6403,11
13652,6403,15
13653,6404,79
13654,6404,23
13655,6405,11
13656,6406,11
13657,6407,23
13658,6407,11
13659,6407,15
13660,6407,15
13661,6408,79
13662,6408,18
13663,6408,23
13664,6408,84
13665,6409,48
13666,6410,63
13667,6410,11
13668,6410,23
13669,6410,23
13670,6410,15
13671,6410,15
13672,6411,11
13673,6412,80
13674,6412,86
13675,6412,84
13676,6412,84
13677,6412,51
13678,6412,4
13679,6412,15
13680,6412,15
13681,6412,2
13682,6412,84
13683,6412,48
13684,6413,2
13685,6413,14
13686,6414,23
13687,6414,48
13688,6414,23
13689,6414,11
13690,6414,15
13691,6415,15
13692,6415,11
13693,6415,18
13694,6416,23
13695,6416,23
13696,6416,23
13697,6416,14
13698,6417,91
13699,6418,11
13700,6419,11
13701,6420,23
13702,6420,23
13703,6420,18
13704,6420,66
13705,6421,84
13706,6421,11
13707,6422,79
13708,6422,80
13709,6422,74
13710,6422,23
13711,6422,84
13712,6423,23
13713,6423,84
13714,6424,23
13715,6424,51
13716,6425,23
13717,6425,15
13718,6425,66
13719,6426,11
13720,6426,48
13721,6426,74
13722,6427,11
13723,6428,11
13724,6428,84
13725,6428,84
13726,6428,11
13727,6428,15
13728,6429,1
13729,6430,11
13730,6431,11
13731,6431,75
13732,6432,84
13733,6432,84
13734,6432,15
13735,6432,55
13736,6432,55
13737,6432,23
13738,6432,75
13739,6433,75
13740,6434,11
13741,6434,79
13742,6435,15
13743,6435,11
13744,6435,26
13745,6435,32
13746,6435,51
13747,6436,23
13748,6437,23
13749,6437,84
13750,6437,62
13751,6437,66
13752,6438,55
13753,6438,23
13754,6439,23
13755,6439,88
13756,6440,66
13757,6440,66
13758,6440,66
13759,6440,11
13760,6441,23
13761,6441,23
13762,6441,66
13763,6441,26
13764,6441,11
13765,6442,11
13766,6443,66
13767,6443,55
13768,6443,6
13769,6444,23
13770,6444,76
13771,6445,11
13772,6445,11
13773,6446,23
13774,6447,11
13775,6448,11
13776,6448,23
13777,6448,62
13778,6448,76
13779,6449,11
13780,6449,6
13781,6449,48
13782,6449,23
13783,6449,88
13784,6449,62
13785,6450,23
13786,6451,23
13787,6451,23
13788,6451,23
13789,6451,11
13790,6451,15
13791,6452,23
13792,6453,23
13793,6453,23
13794,6453,76
13795,6453,15
13796,6454,76
13797,6454,11
13798,6454,6
13799,6455,15
13800,6456,23
13801,6456,80
13802,6456,11
13803,6457,66
13804,6457,14
13805,6458,88
13806,6459,11
13807,6459,11
13808,6460,11
13809,6461,37
13810,6462,80
13811,6462,15
13812,6463,11
13813,6464,23
13814,6465,23
13815,6465,23
13816,6465,15
13817,6465,62
13818,6466,11
13819,6467,23
13820,6467,23
13821,6467,23
13822,6468,84
13823,6468,15
13824,6469,48
13825,6469,79
13826,6470,84
13827,6470,62
13828,6471,2
13829,6471,11
13830,6472,15
13831,6472,11
13832,6473,23
13833,6474,23
13834,6474,23
13835,6474,23
13836,6474,84
13837,6474,88
13838,6474,30
13839,6474,35
13840,6474,18
13841,6474,62
13842,6474,26
13843,6474,14
13844,6474,11
13845,6475,11
13846,6476,23
13847,6476,74
13848,6477,23
13849,6477,15
13850,6478,14
13851,6478,11
13852,6479,23
13853,6479,23
13854,6479,2
13855,6479,15
13856,6479,14
13857,6480,23
13858,6480,14
13859,6481,1
13860,6482,1
13861,6483,11
13862,6484,23
13863,6484,55
13864,6484,6
13865,6485,23
13866,6486,48
13867,6486,88
13868,6487,23
13869,6487,11
13870,6487,55
13871,6487,2
13872,6488,2
13873,6488,55
13874,6488,23
13875,6488,11
13876,6489,38
13877,6489,11
13878,6490,23
13879,6491,23
13880,6491,23
13881,6492,23
13882,6493,48
13883,6494,23
13884,6494,51
13885,6495,23
13886,6495,66
13887,6496,66
13888,6496,23
13889,6497,75
13890,6498,51
13891,6498,21
13892,6498,48
13893,6498,23
13894,6498,11
13895,6498,26
13896,6499,84
13897,6499,23
13898,6500,11
13899,6501,23
13900,6501,14
13901,6501,37
13902,6502,11
13903,6502,26
13904,6502,23
13905,6503,23
13906,6503,23
13907,6504,23
13908,6505,23
13909,6505,23
13910,6505,76
13911,6505,15
13912,6505,37
13913,6505,51
13914,6506,23
13915,6506,23
13916,6506,26
13917,6507,76
13918,6507,23
13919,6508,11
13920,6509,11
13921,6509,26
13922,6510,23
13923,6511,26
13924,6511,15
13925,6511,15
13926,6511,89
13927,6512,6
13928,6513,11
13929,6513,84
13930,6514,37
13931,6515,23
13932,6516,79
13933,6517,23
13934,6517,84
13935,6517,74
13936,6517,74
13937,6518,79
13938,6518,84
13939,6518,84
13940,6519,25
13941,6519,51
13942,6519,23
13943,6519,18
13944,6519,74
13945,6519,74
13946,6519,74
13947,6519,26
13948,6519,26
13949,6520,15
13950,6521,89
13951,6521,11
13952,6521,74
13953,6521,79
13954,6522,15
13955,6522,23
13956,6522,26
13957,6522,25
13958,6523,89
13959,6523,73
13960,6523,62
13961,6523,18
13962,6523,55
13963,6523,14
13964,6524,23
13965,6524,23
13966,6524,2
13967,6524,26
13968,6525,23
13969,6525,11
13970,6525,79
13971,6525,74
13972,6526,11
13973,6526,2
13974,6527,11
13975,6528,84
13976,6528,74
13977,6529,2
13978,6529,11
13979,6529,23
13980,6530,74
13981,6530,74
13982,6530,89
13983,6530,84
13984,6531,15
13985,6532,37
13986,6532,23
13987,6533,84
13988,6533,23
13989,6533,79
13990,6533,15
13991,6534,11
13992,6534,23
13993,6535,18
13994,6535,23
13995,6535,62
13996,6536,23
13997,6536,23
13998,6537,11
13999,6537,23
14000,6538,84
14001,6538,88
14002,6539,23
14003,6539,23
14004,6540,84
14005,6540,48
14006,6540,15
14007,6540,32
14008,6540,40
14009,6540,11
14010,6541,11
14011,6542,23
14012,6542,11
14013,6542,15
14014,6543,2
14015,6543,23
14016,6544,11
14017,6544,11
14018,6545,1
14019,6546,55
14020,6546,2
14021,6547,23
14022,6547,23
14023,6548,23
14024,6548,11
14025,6548,57
14026,6548,88
14027,6549,11
14028,6549,66
14029,6550,84
14030,6551,23
14031,6551,84
14032,6551,15
14033,6552,23
14034,6552,23
14035,6552,15
14036,6552,88
14037,6553,23
14038,6553,66
14039,6553,2
14040,6553,37
14041,6554,48
14042,6554,15
14043,6554,62
14044,6555,48
14045,6555,15
14046,6556,11
14047,6557,23
14048,6557,23
14049,6557,84
14050,6557,15
14051,6557,2
14052,6558,26
14053,6558,76
14054,6558,23
14055,6558,48
14056,6559,23
14057,6559,23
14058,6559,48
14059,6559,23
14060,6559,15
14061,6559,55
14062,6560,23
14063,6560,23
14064,6560,23
14065,6560,23
14066,6560,55
14067,6560,26
14068,6561,23
14069,6561,15
14070,6562,11
14071,6562,11
14072,6563,74
14073,6563,23
14074,6565,11
14075,6566,23
14076,6566,15
14077,6567,23
14078,6567,25
14079,6567,66
14080,6568,73
14081,6569,11
14082,6570,11
14083,6570,15
14084,6571,37
14085,6571,15
14086,6572,25
14087,6573,11
14088,6574,26
14089,6574,26
14090,6574,80
14091,6574,88
14092,6574,23
14093,6574,11
14094,6575,84
14095,6575,84
14096,6576,23
14097,6577,48
14098,6577,48
14099,6577,48
14100,6577,78
14101,6577,26
14102,6577,26
14103,6578,23
14104,6578,51
14105,6578,11
14106,6578,11
14107,6578,1
14108,6579,23
14109,6580,2
14110,6580,11
14111,6581,79
14112,6581,84
14113,6582,84
14114,6582,2
14115,6583,11
14116,6583,93
14117,6584,6
14118,6584,2
14119,6585,6
14120,6586,11
14121,6587,23
14122,6587,23
14123,6588,91
14124,6589,91
14125,6592,23
14126,6592,23
14127,6593,88
14128,6594,11
14129,6595,23
14130,6595,23
14131,6596,66
14132,6597,11
14133,6598,66
14134,6598,23
14135,6598,23
14136,6599,6
14137,6600,23
14138,6601,84
14139,6601,84
14140,6601,86
14141,6601,66
14142,6602,11
14143,6603,23
14144,6603,11
14145,6604,55
14146,6604,55
14147,6604,55
14148,6604,6
14149,6605,48
14150,6605,23
14151,6605,55
14152,6605,79
14153,6605,15
14154,6606,11
14155,6606,23
14156,6607,11
14157,6607,55
14158,6608,92
14159,6609,74
14160,6609,89
14161,6610,23
14162,6610,88
14163,6611,79
14164,6612,86
14165,6612,23
14166,6612,23
14167,6613,74
14168,6613,51
14169,6614,79
14170,6614,79
14171,6614,15
14172,6614,15
14173,6614,84
14174,6614,84
14175,6616,11
14176,6617,6
14177,6617,23
14178,6617,23
14179,6617,23
14180,6617,62
14181,6617,73
14182,6617,4
14183,6617,2
14184,6618,23
14185,6618,11
14186,6619,11
14187,6620,15
14188,6621,6
14189,6622,48
14190,6622,2
14191,6623,23
14192,6623,48
14193,6623,23
14194,6623,55
14195,6623,50
14196,6624,23
14197,6624,93
14198,6624,66
14199,6625,48
14200,6625,23
14201,6625,2
14202,6625,15
14203,6626,14
14204,6627,11
14205,6628,23
14206,6628,11
14207,6629,11
14208,6629,15
14209,6630,15
14210,6630,23
14211,6631,23
14212,6632,37
14213,6633,26
14214,6634,14
14215,6635,23
14216,6636,6
14217,6637,23
14218,6638,55
14219,6638,2
14220,6638,48
14221,6638,48
14222,6638,11
14223,6639,66
14224,6639,55
14225,6639,2
14226,6639,2
14227,6639,15
14228,6640,23
14229,6641,48
14230,6641,23
14231,6641,15
14232,6641,26
14233,6641,62
14234,6641,80
14235,6641,30
14236,6642,23
14237,6642,66
14238,6643,78
14239,6643,74
14240,6643,79
14241,6644,23
14242,6644,51
14243,6644,50
14244,6644,18
14245,6644,84
14246,6645,48
14247,6645,51
14248,6645,48
14249,6645,88
14250,6645,18
14251,6645,84
14252,6645,84
14253,6646,23
14254,6647,23
14255,6647,23
14256,6647,66
14257,6647,66
14258,6648,23
14259,6648,23
14260,6648,26
14261,6648,15
14262,6649,23
14263,6650,40
14264,6651,23
14265,6651,15
14266,6651,14
14267,6651,2
14268,6652,15
14269,6653,84
14270,6653,84
14271,6653,62
14272,6653,79
14273,6654,48
14274,6654,74
14275,6654,74
14276,6655,1
14277,6656,79
14278,6656,79
14279,6656,84
14280,6656,89
14281,6657,23
14282,6657,23
14283,6657,14
14284,6657,15
14285,6657,74
14286,6657,74
14287,6658,26
14288,6659,23
14289,6660,23
14290,6660,23
14291,6660,51
14292,6660,35
14293,6660,73
14294,6660,88
14295,6661,66
14296,6661,23
14297,6661,23
14298,6661,60
14299,6661,2
14300,6662,11
14301,6663,6
14302,6664,1
14303,6664,14
14304,6664,26
14305,6664,26
14306,6665,26
14307,6665,37
14308,6666,6
14309,6666,15
14310,6667,15
14311,6668,11
14312,6669,23
14313,6670,84
14314,6670,55
14315,6671,11
14316,6672,23
14317,6673,11
14318,6674,23
14319,6674,23
14320,6674,66
14321,6674,55
14322,6675,50
14323,6675,23
14324,6675,11
14325,6676,23
14326,6677,80
14327,6677,84
14328,6678,23
14329,6678,80
14330,6678,11
14331,6679,84
14332,6679,23
14333,6679,26
14334,6679,26
14335,6680,11
14336,6680,11
14337,6681,75
14338,6681,6
14339,6682,37
14340,6683,11
14341,6684,15
14342,6684,26
14343,6684,23
14344,6684,23
14345,6685,23
14346,6685,84
14347,6685,76
14348,6685,11
14349,6686,23
14350,6687,84
14351,6687,15
14352,6688,66
14353,6688,23
14354,6688,23
14355,6689,37
14356,6690,51
14357,6690,11
14358,6690,74
14359,6690,74
14360,6690,74
14361,6690,25
14362,6691,11
14363,6691,11
14364,6691,84
14365,6691,50
14366,6691,87
14367,6692,11
14368,6692,84
14369,6693,51
14370,6693,23
14371,6693,23
14372,6693,48
14373,6693,48
14374,6693,21
14375,6693,50
14376,6694,14
14377,6694,66
14378,6694,51
14379,6694,11
14380,6694,76
14381,6695,15
14382,6695,60
14383,6696,14
14384,6696,74
14385,6696,6
14386,6697,23
14387,6698,23
14388,6698,74
14389,6698,74
14390,6699,23
14391,6699,88
14392,6700,66
14393,6701,87
14394,6701,74
14395,6702,60
14396,6703,11
14397,6704,11
14398,6705,18
14399,6705,76
14400,6705,14
14401,6705,55
14402,6706,76
14403,6707,74
14404,6707,79
14405,6707,23
14406,6708,75
14407,6708,11
14408,6709,18
14409,6709,84
14410,6710,15
14411,6710,23
14412,6710,23
14413,6710,74
14414,6710,74
14415,6711,11
14416,6712,11
14417,6712,76
14418,6713,74
14419,6713,84
14420,6713,84
14421,6714,15
14422,6714,87
14423,6715,6
14424,6715,75
14425,6716,23
14426,6716,23
14427,6716,23
14428,6716,84
14429,6716,25
14430,6716,87
14431,6716,55
14432,6716,11
14433,6716,79
14434,6716,18
14435,6716,74
14436,6717,23
14437,6717,11
14438,6718,48
14439,6718,11
14440,6718,60
14441,6719,23
14442,6719,76
14443,6720,23
14444,6720,48
14445,6721,84
14446,6721,23
14447,6722,60
14448,6723,74
14449,6723,74
14450,6723,74
14451,6723,25
14452,6723,89
14453,6723,23
14454,6724,6
14455,6725,11
14456,6725,55
14457,6725,14
14458,6725,89
14459,6726,23
14460,6726,23
14461,6726,57
14462,6726,48
14463,6726,2
14464,6727,15
14465,6727,57
14466,6727,23
14467,6727,74
14468,6728,23
14469,6728,50
14470,6729,23
14471,6730,11
14472,6730,11
14473,6730,23
14474,6730,23
14475,6730,84
14476,6730,14
14477,6730,11
14478,6730,2
14479,6731,76
14480,6731,11
14481,6731,84
14482,6731,23
14483,6732,15
14484,6733,15
14485,6733,11
14486,6734,60
14487,6734,76
14488,6734,15
14489,6734,84
14490,6734,84
14491,6734,84
14492,6735,6
14493,6736,11
14494,6737,11
14495,6737,66
14496,6739,55
14497,6739,84
14498,6740,23
14499,6740,84
14500,6741,11
14501,6742,76
14502,6742,40
14503,6743,15
14504,6743,21
14505,6744,23
14506,6745,11
14507,6745,66
14508,6746,6
14509,6747,11
14510,6747,74
14511,6748,74
14512,6748,84
14513,6748,23
14514,6749,11
14515,6749,6
14516,6750,55
14517,6750,55
14518,6751,76
14519,6751,11
14520,6751,63
14521,6751,62
14522,6751,23
14523,6752,23
14524,6753,11
14525,6754,23
14526,6754,23
14527,6754,66
14528,6754,62
14529,6755,11
14530,6756,75
14531,6756,15
14532,6756,11
14533,6756,75
14534,6757,11
14535,6757,11
14536,6758,11
14537,6759,23
14538,6760,11
14539,6760,84
14540,6761,11
14541,6761,84
14542,6761,62
14543,6762,62
14544,6762,84
14545,6763,84
14546,6763,62
14547,6764,75
14548,6765,23
14549,6766,11
14550,6767,23
14551,6769,23
14552,6769,23
14553,6769,51
14554,6769,80
14555,6769,62
14556,6769,2
14557,6770,74
14558,6771,32
14559,6771,62
14560,6771,51
14561,6771,23
14562,6771,50
14563,6772,11
14564,6773,66
14565,6773,66
14566,6773,11
14567,6774,23
14568,6775,23
14569,6775,55
14570,6775,11
14571,6775,32
14572,6776,11
14573,6776,11
14574,6776,66
14575,6777,49
14576,6778,11
14577,6778,84
14578,6778,14
14579,6778,50
14580,6778,80
14581,6778,88
14582,6778,15
14583,6778,62
14584,6779,11
14585,6779,11
14586,6779,14
14587,6779,66
14588,6780,11
14589,6781,62
14590,6781,23
14591,6782,23
14592,6782,23
14593,6783,11
14594,6783,75
14595,6783,62
14596,6784,11
14597,6784,23
14598,6784,23
14599,6785,37
14600,6785,11
14601,6785,23
14602,6785,88
14603,6786,1
14604,6787,23
14605,6787,23
14606,6787,50
14607,6787,2
14608,6787,51
14609,6788,48
14610,6788,11
14611,6789,23
14612,6789,80
14613,6789,23
14614,6789,88
14615,6789,74
14616,6789,11
14617,6790,23
14618,6790,23
14619,6791,11
14620,6791,23
14621,6791,50
14622,6791,2
14623,6792,11
14624,6792,76
14625,6794,74
14626,6795,23
14627,6795,23
14628,6795,14
14629,6795,74
14630,6796,48
14631,6797,78
14632,6797,84
14633,6797,18
14634,6797,80
14635,6797,37
14636,6797,15
14637,6798,23
14638,6799,18
14639,6799,62
14640,6799,23
14641,6799,11
14642,6800,51
14643,6800,23
14644,6800,23
14645,6800,18
14646,6800,43
14647,6801,49
14648,6802,18
14649,6803,80
14650,6803,23
14651,6804,23
14652,6804,74
14653,6805,23
14654,6805,51
14655,6805,88
14656,6806,74
14657,6806,74
14658,6806,23
14659,6806,23
14660,6806,66
14661,6806,75
14662,6807,32
14663,6808,23
14664,6808,15
14665,6809,23
14666,6810,15
14667,6810,76
14668,6810,18
14669,6810,79
14670,6811,80
14671,6811,35
14672,6811,62
14673,6811,89
14674,6811,25
14675,6811,14
14676,6812,62
14677,6812,37
14678,6813,75
14679,6813,76
14680,6814,74
14681,6814,11
14682,6814,11
14683,6814,60
14684,6815,11
14685,6816,11
14686,6816,14
14687,6818,79
14688,6818,79
14689,6818,23
14690,6818,23
14691,6819,18
14692,6819,74
14693,6819,84
14694,6819,15
14695,6820,80
14696,6820,18
14697,6820,74
14698,6820,23
14699,6820,23
14700,6820,51
14701,6821,23
14702,6822,75
14703,6823,76
14704,6824,48
14705,6824,23
14706,6824,57
14707,6824,87
14708,6824,15
14709,6825,60
14710,6825,2
14711,6826,11
14712,6826,11
14713,6827,11
14714,6827,11
14715,6827,50
14716,6827,2
14717,6828,15
14718,6828,23
14719,6828,84
14720,6829,23
14721,6829,23
14722,6829,25
14723,6829,14
14724,6829,15
14725,6829,60
14726,6830,11
14727,6830,87
14728,6830,26
14729,6830,88
14730,6831,23
14731,6831,23
14732,6832,15
14733,6832,15
14734,6833,23
14735,6833,11
14736,6833,62
14737,6834,51
14738,6834,48
14739,6834,2
14740,6834,14
14741,6834,93
14742,6834,93
14743,6835,66
14744,6835,55
14745,6835,55
14746,6836,11
14747,6836,87
14748,6836,26
14749,6836,88
14750,6837,23
14751,6837,23
14752,6838,78
14753,6838,23
14754,6838,11
14755,6838,62
14756,6838,80
14757,6838,11
14758,6839,15
14759,6840,23
14760,6840,23
14761,6840,78
14762,6840,51
14763,6840,43
14764,6840,62
14765,6841,23
14766,6841,23
14767,6841,15
14768,6841,66
14769,6842,48
14770,6842,48
14771,6842,23
14772,6842,11
14773,6842,11
14774,6843,11
14775,6844,48
14776,6844,14
14777,6845,23
14778,6845,15
14779,6846,23
14780,6846,78
14781,6846,2
14782,6846,2
14783,6847,51
14784,6847,23
14785,6847,62
14786,6848,80
14787,6848,23
14788,6848,84
14789,6848,51
14790,6849,23
14791,6849,23
14792,6849,87
14793,6849,55
14794,6849,14
14795,6849,57
14796,6850,23
14797,6850,23
14798,6850,23
14799,6850,23
14800,6850,88
14801,6851,11
14802,6851,23
14803,6851,55
14804,6851,80
14805,6851,55
14806,6852,11
14807,6852,84
14808,6852,15
14809,6853,23
14810,6853,23
14811,6853,76
14812,6854,23
14813,6854,84
14814,6854,55
14815,6854,88
14816,6854,37
14817,6855,84
14818,6855,84
14819,6855,15
14820,6855,62
14821,6855,80
14822,6855,30
14823,6855,49
14824,6856,11
14825,6856,11
14826,6857,23
14827,6857,23
14828,6857,66
14829,6858,23
14830,6858,84
14831,6858,80
14832,6858,2
14833,6858,15
14834,6859,11
14835,6859,23
14836,6859,84
14837,6859,88
14838,6860,37
14839,6860,15
14840,6861,84
14841,6861,66
14842,6861,76
14843,6861,87
14844,6862,87
14845,6862,11
14846,6863,11
14847,6863,11
14848,6863,23
14849,6863,15
14850,6863,2
14851,6864,87
14852,6864,37
14853,6865,23
14854,6865,62
14855,6865,80
14856,6866,2
14857,6867,23
14858,6867,11
14859,6868,23
14860,6869,23
14861,6869,23
14862,6869,74
14863,6869,74
14864,6869,2
14865,6869,2
14866,6870,76
14867,6870,23
14868,6870,23
14869,6871,11
14870,6871,11
14871,6871,76
14872,6871,74
14873,6871,2
14874,6872,23
14875,6872,23
14876,6873,23
14877,6873,80
14878,6873,6
14879,6874,62
14880,6874,23
14881,6875,15
14882,6876,23
14883,6876,15
14884,6877,11
14885,6878,74
14886,6878,25
14887,6878,11
14888,6878,15
14889,6879,23
14890,6879,15
14891,6879,11
14892,6879,26
14893,6880,86
14894,6881,84
14895,6881,11
14896,6881,2
14897,6882,15
14898,6882,15
14899,6882,24
14900,6883,23
14901,6883,73
14902,6883,15
14903,6883,35
14904,6883,15
14905,6883,84
14906,6884,23
14907,6885,23
14908,6885,84
14909,6885,55
14910,6885,14
14911,6885,51
14912,6886,6
14913,6887,23
14914,6887,23
14915,6887,23
14916,6887,23
14917,6887,15
14918,6888,1
14919,6889,1
14920,6890,11
14921,6890,14
14922,6891,23
14923,6892,86
14924,6892,23
14925,6893,23
14926,6894,23
14927,6894,76
14928,6895,23
14929,6895,55
14930,6896,11
14931,6897,40
14932,6897,40
14933,6898,23
14934,6898,11
14935,6899,23
14936,6899,51
14937,6899,11
14938,6900,2
14939,6900,11
14940,6900,23
14941,6900,23
14942,6901,23
14943,6902,23
14944,6903,23
14945,6903,55
14946,6904,66
14947,6905,76
14948,6905,26
14949,6905,48
14950,6905,23
14951,6906,11
14952,6907,73
14953,6908,23
14954,6908,84
14955,6908,23
14956,6908,66
14957,6908,62
14958,6909,11
14959,6910,11
14960,6911,11
14961,6912,76
14962,6913,74
14963,6913,74
14964,6913,23
14965,6913,23
14966,6914,11
14967,6915,23
14968,6915,23
14969,6916,51
14970,6916,74
14971,6916,62
14972,6916,80
14973,6916,84
14974,6916,2
14975,6916,76
14976,6917,11
14977,6918,48
14978,6919,74
14979,6920,23
14980,6920,15
14981,6921,2
14982,6921,14
14983,6921,11
14984,6921,11
